x,y,z
12.900001,41.966003,165.43001
12.492001,41.532,165.83401
12.370001,41.478,166.33801
51.56,47.596,121.73601
51.61,47.358,121.78001
59.550003,19.624,61.292004
59.540005,19.594002,61.482002
2.4640002,30.674002,101.850006
2.45,30.586002,101.716
29.848001,56.54,119.100006
59.594,19.486,61.118004
59.63,19.330002,61.048004
59.590004,19.552,60.904003
55.102,28.854002,116.312004
54.998,28.580002,116.100006
54.932003,28.510002,116.188
55.030003,28.676,116.254005
2.4740002,30.408,101.69
2.446,30.384,101.504005
51.994003,10.43,50.508003
51.792004,10.598001,50.288002
52.276,10.186001,50.994003
59.802002,26.482,79.066
59.838,26.482,78.75
59.888004,26.734001,78.3
17.434,16.19,108.97401
17.332,16.210001,108.98801
17.008001,16.08,108.962006
14.184001,32.546,56.980003
13.916,26.716002,67.618004
13.628,26.804,67.392006
13.700001,26.256,67.764
13.454,27.156002,67.07
67.64001,36.646,47.972004
67.722,36.496002,47.74
5.9960003,27.244001,98.304
5.8640003,27.396002,98.328
6.0020003,27.408,98.29401
5.742,27.336,98.302
14.734001,23.332,85.01401
47.316,31.670002,153.466
47.362003,31.960001,152.056
47.524002,32.166,152.56401
47.344,32.088,151.166
47.568,32.32,152.01001
67.578,36.726,48.390003
67.598,36.710003,48.696003
5.544,27.148,113.05401
51.768,59.414,4.4220004
51.838,59.628002,4.144
51.846,59.774002,3.9400003
17.936,18.786001,163.89401
18.076,18.654001,164.04001
70.764,33.780003,13.276001
70.686005,34.122,13.056001
70.838005,34.072002,13.410001
70.726006,33.112003,13.294001
37.850002,27.068,139.06201
38.112003,27.162,139.34401
37.906002,27.266,140.112
38.332,27.104002,138.738
57.106003,37.74,70.624
57.048004,37.752003,70.982
57.156002,37.734,71.25
57.050003,37.772003,71.456
51.414,59.308002,4.576
51.626003,59.502003,4.3300004
49.818,36.644,178.71
50.45,36.604,178.86601
50.170002,36.672,178.6
50.834003,36.640003,178.75002
54.378002,38.856003,99.79201
59.700005,27.358002,60.4
59.550003,27.276001,61.020004
31.774002,20.974,198.822
31.788002,20.990002,199.098
31.916002,20.734001,199.30602
49.232002,18.744001,36.646
16.1,25.696001,74.692
16.062,25.842001,74.29401
16.560001,25.624,74.234
15.812,25.888,74.554
44.446003,26.150002,172.016
44.710003,26.408,172.62201
44.264004,26.130001,172.298
44.066,25.952002,171.92401
44.22,25.982,171.768
12.728001,45.336002,51.416004
12.488001,44.874,51.056004
12.812,45.436,51.620003
10.462001,39.044003,171.662
10.348001,38.948,171.292
12.774,10.688001,201.06601
12.820001,10.540001,201.106
12.780001,10.578,201.30801
12.868001,10.468,201.31401
34.838,28.458002,26.846
34.264,28.848001,26.576002
35.15,28.218,27.03
44.488003,26.338001,172.78401
45.04,26.732,173.57
44.918003,26.580002,173.05
11.02,32.998,75.450005
11.1,32.684002,75.444
10.968,32.508003,75.892006
11.084001,33.186,75.15
56.814003,17.808,73.560005
13.008,9.954,6.0720005
33.644,28.284,40.112003
10.948001,32.082,76.288
55.552002,36.088,118.95801
55.618004,35.956,118.922005
53.564003,39.850002,95.40201
53.770004,39.454002,96.018005
16.246,7.9540005,200.19202
16.722,8.014,199.988
28.342001,26.222002,201.912
27.984001,26.478,202.25401
28.112001,26.378002,201.96
22.988,26.982,55.088
3.1480002,33.958,108.928
3.1780002,34.312,108.948006
3.1100001,34.142002,109.00001
27.988,15.290001,186.97202
57.056004,9.144,69.94
57.020004,8.862,69.600006
57.132004,9.596001,70.036
28.662,26.046001,201.75801
28.752,26.076002,201.85
44.120003,18.708,114.41601
44.156002,18.738,114.29001
44.300003,18.86,114.504005
44.192,18.818,114.20801
18.608002,43.114002,179.75201
18.880001,43.24,179.794
18.460001,43.262,179.354
18.184,42.924004,179.64001
55.296,31.066002,106.15
55.376003,31.292002,105.742004
55.296,31.364002,106.148
57.016003,9.062,70.164
56.942,8.674001,69.996
57.08,9.518001,70.39001
19.658,46.030003,17.288
19.740002,45.826004,17.088001
19.682001,45.796,17.272001
19.570002,45.694004,17.528002
13.732,9.482,203.964
13.752001,9.464001,203.83601
13.516001,9.64,204.046
39.960003,14.634001,59.88
39.870003,14.700001,59.864002
39.77,14.68,59.834003
35.11,54.228004,111.046005
35.404003,54.422,111.186005
51.674004,36.534,178.304
51.748,36.618,178.06601
55.492004,40.7,111.33401
55.546,40.776,111.30801
45.602,56.358,114.88801
46.038002,56.338,114.894005
45.078003,56.4,115.04201
43.840004,29.208002,11.59
43.954002,29.032001,11.474001
41.604,57.520004,16.662
41.662003,57.642002,16.342001
41.192,57.984,16.362001
51.004,22.278002,116.94
50.878002,22.242,116.966
50.918003,22.184002,116.87
50.848003,21.960001,116.658005
30.218002,23.478,199.22801
30.112001,23.51,199.06401
30.292002,23.486002,199.25401
20.096,51.316,25.642002
19.892,51.394,25.376001
20.082,51.224003,25.69
44.698,47.726,74.8
44.776,47.894,75.130005
44.850002,47.65,75.038
44.734,47.326004,74.504005
17.476002,57.024002,0.23200001
18.050001,57.292004,0.22600001
18.386002,57.4,0.23
18.492,57.47,0.36200002
47.946003,4.938,89.092
45.774002,44.152,51.854004
45.476,44.298,51.708004
45.534,44.27,52.276
45.234,44.424004,51.784004
18.248001,57.318005,0.186
43.498,47.328003,78.896
43.688004,47.390003,78.842
46.910004,55.834003,109.204
46.624,55.758003,109.25201
16.004002,17.592001,110.004005
15.790001,17.614,110.100006
15.792001,17.532001,110.018005
12.280001,44.994003,87.754005
12.144001,45.022003,88.328
12.498,45.124,87.914
13.000001,45.264004,87.548004
45.510002,4.188,89.826004
45.250004,4.3440003,89.966
45.236004,4.182,89.648
45.590004,4.046,89.574005
46.228,20.964,34.306
47.122,20.132002,35.2
46.894,20.152,35.118
47.128002,19.924002,35.354
47.462,19.544,35.732002
16.128,17.562,109.93001
51.102,41.530003,87.200005
51.198,41.548,87.72
51.4,41.304,88.134
7.8100004,49.33,118.342
7.9620004,49.302002,118.394005
8.376,49.746002,118.54201
54.426003,34.448,114.56801
54.364002,34.314003,114.576004
54.428,34.036003,114.426
54.538002,34.502003,114.51601
43.160004,47.802002,77.534004
15.634001,22.848001,197.59001
15.654,22.454,197.39201
47.744003,32.652,152.00201
47.814003,32.732002,152.42801
48.098003,33.178,153.24
46.168003,46.726,90.162
45.892002,46.794003,89.818
45.806004,46.86,89.938
45.416,46.934002,89.246
14.134001,43.848003,138.17001
14.18,43.746002,138.446
13.9140005,43.426003,138.37001
38.094,22.422,50.846
11.276001,49.638,103.34801
10.976001,49.506,103.378006
10.944,49.696003,103.594
10.798,49.29,103.214005
29.296001,22.054,185.39001
29.632002,22.376001,185.792
29.348001,21.996,185.54001
1.5580001,44.54,1.8000001
1.4120001,45.092003,1.932
1.33,45.300003,1.616
1.468,44.926003,2.2280002
7.9100003,34.732002,84.226006
7.8500004,34.302002,84.396
7.846,33.842003,84.756004
20.580002,32.882,196.63802
13.806001,10.694,205.156
13.740001,10.632001,205.02602
54.644,26.932001,112.12401
54.476,26.958002,111.94601
54.374004,26.640001,111.840004
7.8120003,33.626003,84.744
7.8240004,33.236,85.106
40.668003,12.966001,108.01
40.322002,13.070001,107.68001
40.7,13.0060005,107.934006
57.528004,13.254001,77.128006
57.388004,13.286,77.32201
23.932001,19.482,170.68001
24.256,19.794,171.548
23.748001,19.932001,172.11201
28.946001,25.308,199.03401
28.928001,25.238,198.826
28.826002,25.344002,198.87201
28.836,25.29,198.63
27.960001,52.076004,74.118004
50.850002,15.176001,1.3620001
14.494,11.580001,196.89201
14.610001,11.408001,196.654
14.788001,11.254001,196.8
14.668,11.346001,196.542
18.796001,22.588001,212.544
18.874,22.86,212.34401
18.708,22.726002,212.324
22.064001,55.814003,8.102
21.234001,55.514004,7.9920006
57.182003,17.716002,68.574005
57.120003,17.314001,68.872
57.178,17.246,68.592
56.996002,17.130001,69.368004
57.072002,17.046001,69.054
53.342003,19.726002,108.65201
53.578003,20.098001,108.574005
53.932003,20.682001,108.65
18.69,22.924002,212.11201
18.480001,22.748001,212.13
4.1720004,37.092003,115.12601
4.142,36.582,115.008
4.228,37.600002,115.26
57.210003,17.212,68.462006
34.684002,57.556004,103.174
34.334003,57.548004,103.13801
34.614002,57.602,103.4
6.59,22.406,174.79001
56.914,16.916,69.718
56.998,16.902,69.348
56.944004,17.184,69.658005
28.060001,7.176,210.11002
28.272001,7.3240004,210.154
27.964,7.4300003,210.296
53.354004,45.718002,116.046005
34.324,57.588,103.37401
33.888,57.526,103.618004
34.414,57.612003,103.54201
54.342003,34.818,114.788
54.372,34.666,114.69
54.436,34.870003,114.70601
54.308002,34.238003,114.674
53.328003,45.768,115.948006
53.312004,45.846,115.92801
52.326004,44.460003,103.314
52.288002,44.670002,103.40201
52.384003,44.494003,103.574005
54.188004,46.556004,114.128006
53.912003,47.044003,114.162
53.994003,47.288002,114.434006
53.884003,46.948,114.036
53.388004,45.738003,115.83
53.426003,45.842003,115.850006
31.354002,47.314003,182.01001
31.562002,47.556004,181.69
31.368002,47.56,181.522
40.890003,9.524,96.302
40.618,9.522,96.02801
54.336002,34.196003,114.578
32.142002,16.058,89.256004
32.066,16.104,88.102005
32.100002,16.01,88.72
32.058002,15.928,88.602005
32.048,16.026001,87.992004
53.440002,45.93,115.882
27.000002,16.024,104.05401
27.542002,16.254002,104.176
26.922,15.906001,104.090004
26.586,15.788001,103.962006
32.144,48.372,180.42201
31.822002,47.88,181.214
54.316,33.882,114.520004
54.376003,33.812,114.392006
54.33,33.448,114.338005
54.420002,33.588,114.282005
18.984001,28.462002,9.454
18.868,28.502,9.35
19.050001,28.298002,9.274
18.886002,28.604002,9.684
54.298004,33.506,114.41401
55.376003,9.842,83.4
55.434002,9.700001,82.842
12.162001,40.9,59.976
11.990001,40.746002,59.888004
60.840004,17.798,32.108
61.032,18.016,31.892002
60.980003,17.938002,32.2
60.934002,17.844002,32.556
68.16801,35.004,19.922
68.112,34.816,19.968
68.30801,35.036003,19.596
17.914001,50.024002,45.448
17.982,50.160004,45.280003
27.478,55.994003,99.09601
27.244001,55.892002,98.79201
27.288002,55.888004,99.128006
62.716003,54.020004,12.154
62.672005,53.680004,12.666
68.03001,34.814003,20.184
67.746,34.676003,20.804
67.880005,34.632,20.456001
50.094,42.136,62.434002
50.062004,42.086002,63.56
50.11,42.18,61.724003
49.920002,42.212,61.946003
20.796001,40.500004,24.830002
49.156002,23.44,29.674002
49.010002,23.718,29.346
49.538002,23.258001,29.516
48.728,23.844002,29.458002
39.120003,56.774002,123.450005
69.464005,33.442,15.026001
69.72,33.72,14.886001
69.338005,33.782,15.204
69.886,33.980003,14.830001
24.068,52.098003,39.18
24.202002,52.11,39.744003
47.964,24.87,28.464
48.512,24.27,28.94
48.652,24.258001,28.772001
32.706,25.354002,133.576
32.932003,25.95,133.55801
24.7,51.324,68.54401
24.808,51.436,68.408005
41.980003,47.83,83.950005
41.708,48.042004,84.096
41.828003,47.980003,84.26
41.638,48.188004,84.58
8.074,29.822,88.70801
8.02,29.898,89.178
8.086,29.896002,88.006004
42.228,53.840004,96.094
42.512,53.726,96.420006
42.342003,53.862003,96.39001
37.664,19.026001,114.774
37.434002,18.898,114.69
37.716003,18.902,114.73
48.154003,53.024002,108.73601
48.008003,53.278004,108.782005
48.320004,52.856003,108.716
48.180004,52.906002,108.676
32.224003,24.640001,201.91402
32.230003,24.720001,201.80602
32.030003,24.954,201.81001
61.266003,37.418003,58.044003
60.964005,37.418003,58.278004
60.624004,37.408,58.524002
32.238003,12.794001,89.204
32.288002,12.832001,89.138
32.02,12.952001,88.990005
64.778,33.878002,51.768
65.198006,34.06,51.678
65.086006,33.996002,52.064003
65.68201,34.276,51.884003
33.626003,13.590001,209.126
33.748,13.282001,209.00401
33.712,13.622001,209.02602
33.588,13.998001,209.13
48.464,43.908,48.244003
48.478,43.840004,48.614002
17.684,26.85,196.106
47.326004,51.844,22.146002
47.348003,52.020004,21.720001
2.88,38.588,111.97201
2.9800003,38.606003,112.204
2.9720001,38.862003,112.148
3.144,38.63,112.634
64.43201,28.95,54.012
64.32,29.032001,54.016003
64.192,28.872002,54.762
64.200005,29.018002,54.344
48.094,47.090004,146.358
48.028004,47.112003,146.01201
18.650002,53.070004,110.422005
18.228,53.046,110.538
18.87,53.206,110.55401
18.970001,53.098003,110.366005
55.392002,15.562,7.4560003
55.030003,15.604001,7.4600005
55.140003,15.442,7.4440002
55.806004,15.772,7.4620004
57.164,24.348001,78.972
57.132004,24.496,79.736
37.548,53.588,154.81801
37.886,53.542004,154.70401
38.196003,53.496002,154.26201
48.530003,51.978,107.686005
48.522003,52.066,108.062004
48.334003,52.38,108.22001
49.102,61.300003,0.596
14.658001,26.948002,200.00601
14.622001,27.112001,200.132
14.894001,26.960001,199.83401
14.762001,26.78,199.81201
20.754002,18.192001,97.008
20.606,18.174002,96.84801
20.804,18.148,96.87401
20.640001,18.164001,96.93001
36.52,9.402,90.618004
36.752003,9.378,91.248
36.612003,9.392,91.16
36.938004,9.3880005,91.69
36.764,9.382,91.484
22.2,27.056002,53.702003
53.866,49.100002,116.54001
54.04,49.008003,116.49801
53.924004,49.136,116.424
53.800003,48.974003,116.66601
50.956,3.062,82.364006
51.188004,3.3760002,82.82201
50.930004,3.2020001,82.72
50.964,3.3260002,82.948006
29.562002,8.588,193.798
29.584002,8.466001,193.87001
29.414001,8.522,194.00002
35.390003,26.060001,39.406002
35.362003,25.728,39.452003
15.352001,32.362003,44.412003
40.826,53.904003,111.12
40.72,53.750004,111.11201
2.4120002,30.276001,110.12401
2.4640002,29.628002,109.978004
2.588,29.354002,110.07201
2.6420002,28.668001,109.91
12.330001,26.488,81.52801
63.994003,22.410002,22.664001
63.842003,22.034,22.924002
59.856003,25.308,78.332
59.792004,25.212002,78.646
59.674004,25.038002,78.340004
59.846004,25.380001,79.038
15.940001,54.188004,111.118004
16.446001,54.160004,111.25001
65.806,26.730001,15.056001
65.944,26.79,14.68
4.124,45.536003,110.838005
4.0020003,45.434002,110.8
4.164,45.894,111.05
4.15,45.688004,110.938
62.518,33.014,25.130001
62.642002,33.048,25.410002
31.420002,16.198,77.184006
31.546001,16.202002,77.156006
31.53,16.162,77.340004
31.646002,16.162,77.162
32.620003,25.624,40.992
32.640003,25.552002,40.904003
32.708,25.472002,41.082
32.808002,25.36,41.074
48.760002,16.004002,110.382
48.892002,15.966001,110.408005
48.892002,15.9140005,110.636
3.8920002,45.33,110.744
3.9840002,45.268,110.700005
10.134001,24.832,205.81601
10.1380005,25.140001,205.81201
10.082001,25.010002,205.70001
10.094001,24.670002,205.658
31.726002,16.078001,77.148
39.202003,37.168003,189.384
39.122,36.702003,189.28801
57.406002,16.95,90.394005
57.414,17.058,89.97201
57.444004,17.19,90.08401
57.466003,17.306002,89.712006
43.752003,55.476,108.07001
43.982002,55.338,107.66
46.592003,23.226002,118.25201
46.710003,23.348001,118.132
46.782,23.472002,118.26401
46.88,23.534,118.198006
30.230001,22.876001,186.95401
30.332,22.988,187.214
30.316002,23.1,187.05
13.024,10.444,200.17801
13.106001,10.436001,200.08202
12.940001,10.522,200.02
13.042001,10.456,199.98201
62.070004,28.682001,22.926
62.242004,28.512001,22.402
61.978004,28.492,23.61
11.0720005,14.598001,200.98201
11.156,14.226001,200.86601
45.440002,28.354002,11.946
45.394,28.248001,11.882001
45.764004,28.138,11.988001
47.676003,55.640003,114.66401
47.844,55.530003,114.52801
6.4220004,33.228,173.6
6.86,33.586002,173.86601
6.688,33.484,173.54001
6.1000004,32.960003,173.43001
58.056004,38.394,74.11201
57.976,38.416,74.298004
58.044003,38.384003,73.880005
20.504002,56.412003,113.798004
20.288,56.684002,114.478004
20.52,56.550003,114.174
12.508,43.684002,36.428
12.612,44.024002,36.370003
12.712001,43.542004,36.364002
26.412,23.374,76.242004
6.1080003,32.934002,173.578
5.9340005,32.778,173.41801
20.428001,56.760002,114.76401
52.214,13.878,41.798
51.750004,13.752001,41.730003
51.680004,13.906001,41.544003
52.554,43.006,99.526
52.944004,42.500004,99.206
52.680004,42.81,99.172005
52.780003,42.638,98.950005
64.324005,33.428,63.840004
64.51,33.522003,63.874004
63.918003,33.218002,64.090004
64.378006,33.436,64.186005
49.562004,26.046001,164.97
49.482002,26.070002,165.30602
49.522003,25.810001,165.03801
49.608,25.862001,164.58401
52.302002,45.750004,123.924
52.202003,45.944004,123.86201
52.302002,45.944004,123.798004
52.160004,46.328003,123.614006
42.732002,57.568005,120.84601
42.578003,57.664,120.81801
42.292004,57.576004,120.98401
43.064003,57.558002,120.714005
19.916,9.09,212.8
20.184,9.178,212.89401
20.058,9.348001,212.98001
20.296001,9.044001,212.81201
28.024002,32.388,13.39
27.79,32.114002,13.474001
28.096,32.27,13.278001
26.072,4.1860003,207.97801
26.104002,4.432,208.25401
31.598001,9.442,70.868004
31.702002,9.354,71.164
31.842001,9.328,71.96001
57.874004,25.794,1.802
57.97,26.472002,2.016
58.170002,26.112001,2.124
57.944004,26.762001,2.0400002
58.224003,26.458002,2.232
54.228004,45.444004,115.59801
54.072002,45.190002,115.62401
54.122,45.014004,115.616005
53.988003,45.034,115.62201
27.698002,57.960003,9.266001
27.624,58.374004,9.14
27.606,57.934002,9.142
27.644001,57.394,9.298
42.776,12.282001,102.244
62.176003,36.844,46.510002
62.170002,36.88,46.170002
62.108,36.938004,46.02
62.276005,36.842003,46.390003
43.174004,63.954002,4.0480003
43.170002,64.108,3.7240002
42.99,64.04401,4.11
43.024002,63.930004,4.254
25.390001,31.506002,48.410004
25.408,31.374,48.820004
25.222002,31.472002,48.350002
25.202002,31.316002,48.828003
35.948,21.058,116.786
35.242,20.808,116.420006
35.608,20.858002,116.66
36.022003,20.810001,117.09601
34.556,12.942,87.394005
34.620003,12.852,87.192
34.634003,12.880001,87.476006
34.708,12.786,87.54
26.982,7.6000004,194.798
52.410004,48.518,118.48601
52.54,48.460003,118.36001
52.4,48.616,118.468
52.518,48.554,118.22201
52.440002,48.672,118.338005
67.840004,35.634003,51.718002
67.606,35.354,52.326004
48.918003,52.224003,119.132
49.332,51.774002,118.732
43.052002,5.4160004,65.268005
43.124,5.3880005,65.232
43.198,5.162,65.698006
43.034,5.6000004,64.892006
46.272003,38.256,189.67201
46.262,38.440002,189.66801
45.928,38.120003,189.712
46.466003,38.454002,189.64201
20.978,19.782001,80.03001
21.164001,19.706001,80.356
21.076,19.986,80.01401
52.332,48.592003,118.534004
52.396004,48.712,118.41601
52.314003,48.738003,118.518005
35.308002,15.642001,104.226006
35.460003,15.486001,104.392006
17.986,45.258003,21.812
18.022001,44.958004,21.900002
17.922,45.478,21.856
18.094002,45.214,21.652
20.78,20.054,79.564
20.844002,20.298,79.44601
57.302002,40.612003,2.1820002
57.014004,40.672,2.056
57.424004,40.724003,2.3400002
57.808002,40.654003,2.6160002
57.512,40.606003,2.318
55.108,37.442,95.16601
55.108,37.510002,95.246
55.212,37.260002,95.214005
55.190002,37.120003,95.15201
55.098003,37.342003,95.116005
44.864002,46.702003,37.852
45.116,46.662003,37.670002
44.934002,46.782,37.514
44.418003,46.898003,37.946003
24.506,38.712,25.728
24.630001,38.476,25.934002
23.898,38.9,25.338001
24.890001,38.528004,26.006
5.3360004,46.522003,113.82201
5.2500005,46.552002,113.742004
5.2720003,46.472004,113.740005
28.79,49.836002,65.408005
62.068005,40.958,35.812
24.388,42.318,183.69801
24.330002,41.772003,184.40201
24.678001,42.368004,183.72401
46.460003,43.136,63.570004
46.212,43.238003,63.476
46.36,43.13,64.19
46.526,43.198,62.706
22.156,58.992004,7.4740005
22.392,59.016003,7.5340004
7.0200005,28.328001,97.248
6.892,28.674002,97.130005
7.1480002,28.054,97.176
64.656006,36.888,59.472004
64.442,36.852,59.514004
64.538,36.768,59.916004
